Time (years),Lake Huron,Lake Erie,Lake Ontario
62.39999999999859,4.056982925934377,1.785072363772189,31.061064177119057
62.44999999999859,4.034669519841738,1.7752544673169286,30.90682909460424
62.499999999998586,4.012478837482608,1.7654905692643534,30.75334270044832
62.54999999999858,3.990410203876454,1.7557803726237495,30.60060147449239
62.59999999999858,3.9684629477551336,1.7461235820378425,30.44860191235266
62.64999999999858,3.9466364015424804,1.7365199037738146,30.297340525355228
62.699999999998575,3.924929901333997,1.7269690457143696,30.146813840471026
62.74999999999857,3.9033427868766597,1.717470717348848,29.997018400251058
62.79999999999857,3.881874401548838,1.7080246297643904,29.84795076276183
62.849999999998566,3.8605240923403192,1.69863049563715,29.69960750152102
62.89999999999856,3.8392912098324476,1.689288029223553,29.55198520543336
62.94999999999856,3.818175108178369,1.6799969463516076,29.405080478726784
62.99999999999856,3.797175145083388,1.6707569644122597,29.258889940888754
63.049999999998555,3.7762906817854294,1.6615678023507976,29.11341022660284
63.09999999999855,3.7555210830356094,1.6524291806583031,28.96863798568554
63.14999999999855,3.7348657170789137,1.6433408213631495,28.824569883023276
63.199999999998546,3.71432395563498,1.6343024480225468,28.681202598509675
63.24999999999854,3.6938951738789876,1.6253137857141333,28.538532826983023
63.29999999999854,3.6735787504226534,1.6163745610276135,28.39655727816398
63.34999999999854,3.6533740672953288,1.607484502056441,28.255272676593492
63.399999999998535,3.6332805099252043,1.5986433383895493,28.114675761570947
63.44999999999853,3.6132974671206157,1.589850801103126,27.974763287092532
63.49999999999853,3.593424331051452,1.581106622752433,27.835532021789835
63.549999999998526,3.5736604972306694,1.5724105373636723,27.696978748868638
63.59999999999852,3.5540053644959007,1.5637622804258948,27.559100266047974
63.64999999999852,3.5344583349911733,1.5551615888829562,27.421893385499352
63.69999999999852,3.5150188141487217,1.5466082011255144,27.285354933786248
63.749999999998515,3.495686210670904,1.5381018569830731,27.14948175180379
63.79999999999851,3.4764599365122137,1.5296422977160677,27.014270694718665
63.84999999999851,3.4573394068613967,1.5212292660079958,26.879718631909242
63.899999999998506,3.438324040123659,1.5128625059575895,26.74582244690593
63.949999999998504,3.419413257902979,1.5045417630710332,26.61257903733173
63.9999999999985,3.400606484984513,1.496266784254221,26.47998531484302
64.0499999999985,3.381903149317098,1.4880373178050599,26.348038205070537
64.0999999999985,3.363302681995854,1.4798531134058128,26.216734647560607
64.1499999999985,3.344804517244877,1.4717139221154854,26.086071595716547
64.1999999999985,3.32640809240003,1.4636194963622535,25.956046016740327
64.2499999999985,3.30811284789183,1.455569589935933,25.826654891574407
64.29999999999849,3.289918227228425,1.4475639579804913,25.697895214843808
